OTU	Sample	Abundance	Kingdom	Phylum	Class
Otu00012	13	20.4841713221602	Bacteria	Chloroflexi	TK10
Otu00012	25	16.5460186142709	Bacteria	Chloroflexi	TK10
Otu02310	25	12.4095139607032	Bacteria	TM6	TM6_unclassified
Otu02310	24	12.0415982484948	Bacteria	TM6	TM6_unclassified
Otu02310	27	7.7893175074184	Bacteria	TM6	TM6_unclassified
Otu02310	23	7.66650694777192	Bacteria	TM6	TM6_unclassified
Otu02310	28	7.29660707770887	Bacteria	TM6	TM6_unclassified
Otu02310	21	4.69483568075117	Bacteria	TM6	TM6_unclassified
Otu02310	20	3.74687760199834	Bacteria	TM6	TM6_unclassified
Otu02310	26	3.64225010117361	Bacteria	TM6	TM6_unclassified
Otu02310	18	2.87218764959311	Bacteria	TM6	TM6_unclassified
Otu02310	22	2.44100895036615	Bacteria	TM6	TM6_unclassified
Otu02310	13	0.931098696461825	Bacteria	TM6	TM6_unclassified
Otu02310	19	0.606796116504855	Bacteria	TM6	TM6_unclassified
Otu02310	4	0	Bacteria	TM6	TM6_unclassified
Otu02310	8	0	Bacteria	TM6	TM6_unclassified
Otu02310	17	0	Bacteria	TM6	TM6_unclassified
Otu02310	10	0	Bacteria	TM6	TM6_unclassified
Otu02310	1	0	Bacteria	TM6	TM6_unclassified
Otu02310	16	0	Bacteria	TM6	TM6_unclassified
Otu00386	25	210.444674250259	Bacteria	Actinobacteria	Thermoleophilia
Otu00386	24	127.531472359059	Bacteria	Actinobacteria	Thermoleophilia
Otu00386	23	113.080977479636	Bacteria	Actinobacteria	Thermoleophilia
Otu00386	16	101.085481682497	Bacteria	Actinobacteria	Thermoleophilia
Otu00386	17	76.2052877138414	Bacteria	Actinobacteria	Thermoleophilia
Otu00386	21	75.1173708920188	Bacteria	Actinobacteria	Thermoleophilia
Otu00386	8	74.9045801526718	Bacteria	Actinobacteria	Thermoleophilia
Otu00386	4	59.5457335788828	Bacteria	Actinobacteria	Thermoleophilia
Otu00386	18	55.5289612254667	Bacteria	Actinobacteria	Thermoleophilia
Otu00386	13	54.9348230912477	Bacteria	Actinobacteria	Thermoleophilia
Otu00386	22	53.7021969080553	Bacteria	Actinobacteria	Thermoleophilia
Otu00386	19	50.9708737864078	Bacteria	Actinobacteria	Thermoleophilia
Otu00386	1	39.4500896592947	Bacteria	Actinobacteria	Thermoleophilia
Otu00386	27	39.3175074183976	Bacteria	Actinobacteria	Thermoleophilia
Otu00386	28	37.9423568040861	Bacteria	Actinobacteria	Thermoleophilia
Otu00386	10	37.0919881305638	Bacteria	Actinobacteria	Thermoleophilia
Otu00386	20	33.3055786844296	Bacteria	Actinobacteria	Thermoleophilia
Otu00386	26	27.1145285309591	Bacteria	Actinobacteria	Thermoleophilia
Otu00017	10	1000.74183976261	Bacteria	Chloroflexi	Thermomicrobia
Otu00017	17	723.691031622603	Bacteria	Chloroflexi	Thermomicrobia
Otu00017	16	660.10854816825	Bacteria	Chloroflexi	Thermomicrobia
Otu00017	19	614.077669902913	Bacteria	Chloroflexi	Thermomicrobia
Otu00017	18	420.296792723791	Bacteria	Chloroflexi	Thermomicrobia
Otu00017	8	343.988549618321	Bacteria	Chloroflexi	Thermomicrobia
Otu00017	4	303.253529772867	Bacteria	Chloroflexi	Thermomicrobia
Otu00017	13	220.670391061453	Bacteria	Chloroflexi	Thermomicrobia
Otu00017	22	196.908055329536	Bacteria	Chloroflexi	Thermomicrobia
Otu00017	1	171.548117154812	Bacteria	Chloroflexi	Thermomicrobia
Otu00017	21	111.89358372457	Bacteria	Chloroflexi	Thermomicrobia
Otu00017	20	105.745212323064	Bacteria	Chloroflexi	Thermomicrobia
Otu00017	28	87.1944545786209	Bacteria	Chloroflexi	Thermomicrobia
Otu00017	24	67.8708264915162	Bacteria	Chloroflexi	Thermomicrobia
Otu00017	23	48.873981792046	Bacteria	Chloroflexi	Thermomicrobia
Otu00017	26	39.6600566572238	Bacteria	Chloroflexi	Thermomicrobia
Otu00017	27	35.9792284866469	Bacteria	Chloroflexi	Thermomicrobia
Otu00017	25	27.9214064115822	Bacteria	Chloroflexi	Thermomicrobia
Otu01018	16	40.7055630936228	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01018	10	14.0949554896142	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01018	19	9.70873786407767	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01018	13	3.7243947858473	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01018	1	1.19545726240287	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01018	18	0.957395883197702	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01018	8	0.477099236641221	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01018	26	0	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01018	27	0	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01018	24	0	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01018	25	0	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01018	23	0	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01018	21	0	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01018	4	0	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01018	17	0	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01018	20	0	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01018	22	0	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01018	28	0	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01145	26	17.8065560501821	Bacteria	Planctomycetes	vadinHA49
Otu01145	27	10.7566765578635	Bacteria	Planctomycetes	vadinHA49
Otu01145	25	8.27300930713547	Bacteria	Planctomycetes	vadinHA49
Otu01145	24	6.0207991242474	Bacteria	Planctomycetes	vadinHA49
Otu01145	21	4.69483568075117	Bacteria	Planctomycetes	vadinHA49
Otu01145	20	4.16319733555371	Bacteria	Planctomycetes	vadinHA49
Otu01145	28	3.28347318496899	Bacteria	Planctomycetes	vadinHA49
Otu01145	23	2.87494010541447	Bacteria	Planctomycetes	vadinHA49
Otu01145	22	1.6273393002441	Bacteria	Planctomycetes	vadinHA49
Otu01145	17	0	Bacteria	Planctomycetes	vadinHA49
Otu01145	16	0	Bacteria	Planctomycetes	vadinHA49
Otu01145	18	0	Bacteria	Planctomycetes	vadinHA49
Otu01145	19	0	Bacteria	Planctomycetes	vadinHA49
Otu01145	4	0	Bacteria	Planctomycetes	vadinHA49
Otu01145	10	0	Bacteria	Planctomycetes	vadinHA49
Otu01145	13	0	Bacteria	Planctomycetes	vadinHA49
Otu01145	1	0	Bacteria	Planctomycetes	vadinHA49
Otu01145	8	0	Bacteria	Planctomycetes	vadinHA49
